Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,3236.245954692557,catapult,BRAM,0,latency
Throughput,6289.30817610063,catapult,CLB,77,latency
Throughput,6289.30817610063,catapult,LUT,399,latency
Throughput,6289.30817610063,catapult,FF,33,latency
Throughput,6289.30817610063,catapult,DSP,1,latency
Throughput,6289.30817610063,catapult,BRAM,0,latency
Throughput,5154.639175257732,catapult,CLB,101,latency
Throughput,5154.639175257732,catapult,LUT,433,latency
Throughput,5154.639175257732,catapult,FF,35,latency
Throughput,5154.639175257732,catapult,DSP,1,latency
Throughput,5154.639175257732,catapult,BRAM,0,latency
Throughput,3703.7037037037035,catapult,CLB,244,latency
Throughput,3703.7037037037035,catapult,LUT,1029,latency
Throughput,3703.7037037037035,catapult,FF,201,latency
Throughput,3703.7037037037035,catapult,DSP,1,latency
Throughput,3703.7037037037035,catapult,BRAM,0,latency
Throughput,3115.264797507788,catapult,CLB,388,latency
Throughput,3115.264797507788,catapult,LUT,1766,latency
Throughput,3115.264797507788,catapult,FF,372,latency
Throughput,3115.264797507788,catapult,DSP,1,latency
Throughput,3115.264797507788,catapult,BRAM,0,latency
Throughput,6289.30817610063,catapult,CLB,77,latency
Throughput,6289.30817610063,catapult,LUT,399,latency
Throughput,6289.30817610063,catapult,FF,33,latency
Throughput,6289.30817610063,catapult,DSP,1,latency
Throughput,6289.30817610063,catapult,BRAM,0,latency
Throughput,5154.639175257732,catapult,CLB,101,latency
Throughput,5154.639175257732,catapult,LUT,433,latency
Throughput,5154.639175257732,catapult,FF,35,latency
Throughput,5154.639175257732,catapult,DSP,1,latency
Throughput,5154.639175257732,catapult,BRAM,0,latency
Throughput,3703.7037037037035,catapult,CLB,244,latency
Throughput,3703.7037037037035,catapult,LUT,1029,latency
Throughput,3703.7037037037035,catapult,FF,201,latency
Throughput,3703.7037037037035,catapult,DSP,1,latency
Throughput,3703.7037037037035,catapult,BRAM,0,latency
Throughput,3115.264797507788,catapult,CLB,388,latency
Throughput,3115.264797507788,catapult,LUT,1766,latency
Throughput,3115.264797507788,catapult,FF,372,latency
Throughput,3115.264797507788,catapult,DSP,1,latency
Throughput,3115.264797507788,catapult,BRAM,0,latency
Throughput,6289.30817610063,catapult,CLB,77,latency
Throughput,6289.30817610063,catapult,LUT,399,latency
Throughput,6289.30817610063,catapult,FF,33,latency
Throughput,6289.30817610063,catapult,DSP,1,latency
Throughput,6289.30817610063,catapult,BRAM,0,latency
Throughput,5154.639175257732,catapult,CLB,101,latency
Throughput,5154.639175257732,catapult,LUT,433,latency
Throughput,5154.639175257732,catapult,FF,35,latency
Throughput,5154.639175257732,catapult,DSP,1,latency
Throughput,5154.639175257732,catapult,BRAM,0,latency
Throughput,3703.7037037037035,catapult,CLB,244,latency
Throughput,3703.7037037037035,catapult,LUT,1029,latency
Throughput,3703.7037037037035,catapult,FF,201,latency
Throughput,3703.7037037037035,catapult,DSP,1,latency
Throughput,3703.7037037037035,catapult,BRAM,0,latency
Throughput,3115.264797507788,catapult,CLB,388,latency
Throughput,3115.264797507788,catapult,LUT,1766,latency
Throughput,3115.264797507788,catapult,FF,372,latency
Throughput,3115.264797507788,catapult,DSP,1,latency
Throughput,3115.264797507788,catapult,BRAM,0,latency
Throughput,6289.30817610063,catapult,CLB,77,latency
Throughput,6289.30817610063,catapult,LUT,399,latency
Throughput,6289.30817610063,catapult,FF,33,latency
Throughput,6289.30817610063,catapult,DSP,1,latency
Throughput,6289.30817610063,catapult,BRAM,0,latency
Throughput,5154.639175257732,catapult,CLB,101,latency
Throughput,5154.639175257732,catapult,LUT,433,latency
Throughput,5154.639175257732,catapult,FF,35,latency
Throughput,5154.639175257732,catapult,DSP,1,latency
Throughput,5154.639175257732,catapult,BRAM,0,latency
Throughput,3703.7037037037035,catapult,CLB,244,latency
Throughput,3703.7037037037035,catapult,LUT,1029,latency
Throughput,3703.7037037037035,catapult,FF,201,latency
Throughput,3703.7037037037035,catapult,DSP,1,latency
Throughput,3703.7037037037035,catapult,BRAM,0,latency
Throughput,3115.264797507788,catapult,CLB,388,latency
Throughput,3115.264797507788,catapult,LUT,1766,latency
Throughput,3115.264797507788,catapult,FF,372,latency
Throughput,3115.264797507788,catapult,DSP,1,latency
Throughput,3115.264797507788,catapult,BRAM,0,latency
Throughput,5154.639175257732,catapult,CLB,101,latency
Throughput,5154.639175257732,catapult,LUT,433,latency
Throughput,5154.639175257732,catapult,FF,35,latency
Throughput,5154.639175257732,catapult,DSP,1,latency
Throughput,5154.639175257732,catapult,BRAM,0,latency
Throughput,3703.7037037037035,catapult,CLB,244,latency
Throughput,3703.7037037037035,catapult,LUT,1029,latency
Throughput,3703.7037037037035,catapult,FF,201,latency
Throughput,3703.7037037037035,catapult,DSP,1,latency
Throughput,3703.7037037037035,catapult,BRAM,0,latency
Throughput,3115.264797507788,catapult,CLB,388,latency
Throughput,3115.264797507788,catapult,LUT,1766,latency
Throughput,3115.264797507788,catapult,FF,372,latency
Throughput,3115.264797507788,catapult,DSP,1,latency
Throughput,3115.264797507788,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,79,latency
Throughput,6993.006993006993,catapult,LUT,412,latency
Throughput,6993.006993006993,catapult,FF,31,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,3759.398496240601,catapult,CLB,240,latency
Throughput,3759.398496240601,catapult,LUT,1145,latency
Throughput,3759.398496240601,catapult,FF,254,latency
Throughput,3759.398496240601,catapult,DSP,1,latency
Throughput,3759.398496240601,catapult,BRAM,0,latency
Throughput,3389.830508474576,catapult,CLB,585,latency
Throughput,3389.830508474576,catapult,LUT,2661,latency
Throughput,3389.830508474576,catapult,FF,599,latency
Throughput,3389.830508474576,catapult,DSP,1,latency
Throughput,3389.830508474576,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,79,latency
Throughput,6993.006993006993,catapult,LUT,412,latency
Throughput,6993.006993006993,catapult,FF,31,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,7812.5,catapult,CLB,86,latency
Throughput,7812.5,catapult,LUT,477,latency
Throughput,7812.5,catapult,FF,33,latency
Throughput,7812.5,catapult,DSP,1,latency
Throughput,7812.5,catapult,BRAM,0,latency
Throughput,3759.398496240601,catapult,CLB,240,latency
Throughput,3759.398496240601,catapult,LUT,1145,latency
Throughput,3759.398496240601,catapult,FF,254,latency
Throughput,3759.398496240601,catapult,DSP,1,latency
Throughput,3759.398496240601,catapult,BRAM,0,latency
Throughput,3389.830508474576,catapult,CLB,585,latency
Throughput,3389.830508474576,catapult,LUT,2661,latency
Throughput,3389.830508474576,catapult,FF,599,latency
Throughput,3389.830508474576,catapult,DSP,1,latency
Throughput,3389.830508474576,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,79,latency
Throughput,6993.006993006993,catapult,LUT,412,latency
Throughput,6993.006993006993,catapult,FF,31,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,7812.5,catapult,CLB,86,latency
Throughput,7812.5,catapult,LUT,477,latency
Throughput,7812.5,catapult,FF,33,latency
Throughput,7812.5,catapult,DSP,1,latency
Throughput,7812.5,catapult,BRAM,0,latency
Throughput,3759.398496240601,catapult,CLB,240,latency
Throughput,3759.398496240601,catapult,LUT,1145,latency
Throughput,3759.398496240601,catapult,FF,254,latency
Throughput,3759.398496240601,catapult,DSP,1,latency
Throughput,3759.398496240601,catapult,BRAM,0,latency
Throughput,3389.830508474576,catapult,CLB,585,latency
Throughput,3389.830508474576,catapult,LUT,2661,latency
Throughput,3389.830508474576,catapult,FF,599,latency
Throughput,3389.830508474576,catapult,DSP,1,latency
Throughput,3389.830508474576,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,79,latency
Throughput,6993.006993006993,catapult,LUT,412,latency
Throughput,6993.006993006993,catapult,FF,31,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,7812.5,catapult,CLB,86,latency
Throughput,7812.5,catapult,LUT,477,latency
Throughput,7812.5,catapult,FF,33,latency
Throughput,7812.5,catapult,DSP,1,latency
Throughput,7812.5,catapult,BRAM,0,latency
Throughput,3759.398496240601,catapult,CLB,240,latency
Throughput,3759.398496240601,catapult,LUT,1145,latency
Throughput,3759.398496240601,catapult,FF,254,latency
Throughput,3759.398496240601,catapult,DSP,1,latency
Throughput,3759.398496240601,catapult,BRAM,0,latency
Throughput,3389.830508474576,catapult,CLB,585,latency
Throughput,3389.830508474576,catapult,LUT,2661,latency
Throughput,3389.830508474576,catapult,FF,599,latency
Throughput,3389.830508474576,catapult,DSP,1,latency
Throughput,3389.830508474576,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,79,latency
Throughput,6993.006993006993,catapult,LUT,412,latency
Throughput,6993.006993006993,catapult,FF,31,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,3759.398496240601,catapult,CLB,240,latency
Throughput,3759.398496240601,catapult,LUT,1145,latency
Throughput,3759.398496240601,catapult,FF,254,latency
Throughput,3759.398496240601,catapult,DSP,1,latency
Throughput,3759.398496240601,catapult,BRAM,0,latency
Throughput,3389.830508474576,catapult,CLB,585,latency
Throughput,3389.830508474576,catapult,LUT,2661,latency
Throughput,3389.830508474576,catapult,FF,599,latency
Throughput,3389.830508474576,catapult,DSP,1,latency
Throughput,3389.830508474576,catapult,BRAM,0,latency
Throughput,3012.0481927710844,catapult,CLB,58,latency
Throughput,3012.0481927710844,catapult,LUT,317,latency
Throughput,3012.0481927710844,catapult,FF,38,latency
Throughput,3012.0481927710844,catapult,DSP,1,latency
Throughput,3012.0481927710844,catapult,BRAM,0,latency
Throughput,2192.9824561403507,catapult,CLB,87,latency
Throughput,2192.9824561403507,catapult,LUT,374,latency
Throughput,2192.9824561403507,catapult,FF,40,latency
Throughput,2192.9824561403507,catapult,DSP,1,latency
Throughput,2192.9824561403507,catapult,BRAM,0,latency
Throughput,3105.590062111801,catapult,CLB,129,latency
Throughput,3105.590062111801,catapult,LUT,491,latency
Throughput,3105.590062111801,catapult,FF,202,latency
Throughput,3105.590062111801,catapult,DSP,1,latency
Throughput,3105.590062111801,catapult,BRAM,0,latency
Throughput,2770.083102493075,catapult,CLB,230,latency
Throughput,2770.083102493075,catapult,LUT,1121,latency
Throughput,2770.083102493075,catapult,FF,278,latency
Throughput,2770.083102493075,catapult,DSP,1,latency
Throughput,2770.083102493075,catapult,BRAM,0,latency
Throughput,3012.0481927710844,catapult,CLB,58,latency
Throughput,3012.0481927710844,catapult,LUT,317,latency
Throughput,3012.0481927710844,catapult,FF,38,latency
Throughput,3012.0481927710844,catapult,DSP,1,latency
Throughput,3012.0481927710844,catapult,BRAM,0,latency
Throughput,2192.9824561403507,catapult,CLB,87,latency
Throughput,2192.9824561403507,catapult,LUT,374,latency
Throughput,2192.9824561403507,catapult,FF,40,latency
Throughput,2192.9824561403507,catapult,DSP,1,latency
Throughput,2192.9824561403507,catapult,BRAM,0,latency
Throughput,3105.590062111801,catapult,CLB,129,latency
Throughput,3105.590062111801,catapult,LUT,491,latency
Throughput,3105.590062111801,catapult,FF,202,latency
Throughput,3105.590062111801,catapult,DSP,1,latency
Throughput,3105.590062111801,catapult,BRAM,0,latency
Throughput,2770.083102493075,catapult,CLB,230,latency
Throughput,2770.083102493075,catapult,LUT,1121,latency
Throughput,2770.083102493075,catapult,FF,278,latency
Throughput,2770.083102493075,catapult,DSP,1,latency
Throughput,2770.083102493075,catapult,BRAM,0,latency
Throughput,3012.0481927710844,catapult,CLB,58,latency
Throughput,3012.0481927710844,catapult,LUT,317,latency
Throughput,3012.0481927710844,catapult,FF,38,latency
Throughput,3012.0481927710844,catapult,DSP,1,latency
Throughput,3012.0481927710844,catapult,BRAM,0,latency
Throughput,2192.9824561403507,catapult,CLB,87,latency
Throughput,2192.9824561403507,catapult,LUT,374,latency
Throughput,2192.9824561403507,catapult,FF,40,latency
Throughput,2192.9824561403507,catapult,DSP,1,latency
Throughput,2192.9824561403507,catapult,BRAM,0,latency
Throughput,3105.590062111801,catapult,CLB,129,latency
Throughput,3105.590062111801,catapult,LUT,491,latency
Throughput,3105.590062111801,catapult,FF,202,latency
Throughput,3105.590062111801,catapult,DSP,1,latency
Throughput,3105.590062111801,catapult,BRAM,0,latency
Throughput,2770.083102493075,catapult,CLB,230,latency
Throughput,2770.083102493075,catapult,LUT,1121,latency
Throughput,2770.083102493075,catapult,FF,278,latency
Throughput,2770.083102493075,catapult,DSP,1,latency
Throughput,2770.083102493075,catapult,BRAM,0,latency
Throughput,3012.0481927710844,catapult,CLB,58,latency
Throughput,3012.0481927710844,catapult,LUT,317,latency
Throughput,3012.0481927710844,catapult,FF,38,latency
Throughput,3012.0481927710844,catapult,DSP,1,latency
Throughput,3012.0481927710844,catapult,BRAM,0,latency
Throughput,2192.9824561403507,catapult,CLB,87,latency
Throughput,2192.9824561403507,catapult,LUT,374,latency
Throughput,2192.9824561403507,catapult,FF,40,latency
Throughput,2192.9824561403507,catapult,DSP,1,latency
Throughput,2192.9824561403507,catapult,BRAM,0,latency
Throughput,3105.590062111801,catapult,CLB,129,latency
Throughput,3105.590062111801,catapult,LUT,491,latency
Throughput,3105.590062111801,catapult,FF,202,latency
Throughput,3105.590062111801,catapult,DSP,1,latency
Throughput,3105.590062111801,catapult,BRAM,0,latency
Throughput,3012.0481927710844,catapult,CLB,58,latency
Throughput,3012.0481927710844,catapult,LUT,317,latency
Throughput,3012.0481927710844,catapult,FF,38,latency
Throughput,3012.0481927710844,catapult,DSP,1,latency
Throughput,3012.0481927710844,catapult,BRAM,0,latency
Throughput,2192.9824561403507,catapult,CLB,87,latency
Throughput,2192.9824561403507,catapult,LUT,374,latency
Throughput,2192.9824561403507,catapult,FF,40,latency
Throughput,2192.9824561403507,catapult,DSP,1,latency
Throughput,2192.9824561403507,catapult,BRAM,0,latency
Throughput,3105.590062111801,catapult,CLB,129,latency
Throughput,3105.590062111801,catapult,LUT,491,latency
Throughput,3105.590062111801,catapult,FF,202,latency
Throughput,3105.590062111801,catapult,DSP,1,latency
Throughput,3105.590062111801,catapult,BRAM,0,latency
Throughput,2770.083102493075,catapult,CLB,230,latency
Throughput,2770.083102493075,catapult,LUT,1121,latency
Throughput,2770.083102493075,catapult,FF,278,latency
Throughput,2770.083102493075,catapult,DSP,1,latency
Throughput,2770.083102493075,catapult,BRAM,0,latency
Throughput,4032.258064516129,catapult,CLB,68,latency
Throughput,4032.258064516129,catapult,LUT,342,latency
Throughput,4032.258064516129,catapult,FF,36,latency
Throughput,4032.258064516129,catapult,DSP,1,latency
Throughput,4032.258064516129,catapult,BRAM,0,latency
Throughput,3021.1480362537764,catapult,CLB,89,latency
Throughput,3021.1480362537764,catapult,LUT,425,latency
Throughput,3021.1480362537764,catapult,FF,38,latency
Throughput,3021.1480362537764,catapult,DSP,1,latency
Throughput,3021.1480362537764,catapult,BRAM,0,latency
Throughput,2659.5744680851067,catapult,CLB,297,latency
Throughput,2659.5744680851067,catapult,LUT,1186,latency
Throughput,2659.5744680851067,catapult,FF,425,latency
Throughput,2659.5744680851067,catapult,DSP,1,latency
Throughput,2659.5744680851067,catapult,BRAM,0,latency
Throughput,4032.258064516129,catapult,CLB,68,latency
Throughput,4032.258064516129,catapult,LUT,342,latency
Throughput,4032.258064516129,catapult,FF,36,latency
Throughput,4032.258064516129,catapult,DSP,1,latency
Throughput,4032.258064516129,catapult,BRAM,0,latency
Throughput,3021.1480362537764,catapult,CLB,89,latency
Throughput,3021.1480362537764,catapult,LUT,425,latency
Throughput,3021.1480362537764,catapult,FF,38,latency
Throughput,3021.1480362537764,catapult,DSP,1,latency
Throughput,3021.1480362537764,catapult,BRAM,0,latency
Throughput,3246.753246753247,catapult,CLB,156,latency
Throughput,3246.753246753247,catapult,LUT,550,latency
Throughput,3246.753246753247,catapult,FF,227,latency
Throughput,3246.753246753247,catapult,DSP,1,latency
Throughput,3246.753246753247,catapult,BRAM,0,latency
Throughput,2659.5744680851067,catapult,CLB,297,latency
Throughput,2659.5744680851067,catapult,LUT,1186,latency
Throughput,2659.5744680851067,catapult,FF,425,latency
Throughput,2659.5744680851067,catapult,DSP,1,latency
Throughput,2659.5744680851067,catapult,BRAM,0,latency
Throughput,4032.258064516129,catapult,CLB,68,latency
Throughput,4032.258064516129,catapult,LUT,342,latency
Throughput,4032.258064516129,catapult,FF,36,latency
Throughput,4032.258064516129,catapult,DSP,1,latency
Throughput,4032.258064516129,catapult,BRAM,0,latency
Throughput,3021.1480362537764,catapult,CLB,89,latency
Throughput,3021.1480362537764,catapult,LUT,425,latency
Throughput,3021.1480362537764,catapult,FF,38,latency
Throughput,3021.1480362537764,catapult,DSP,1,latency
Throughput,3021.1480362537764,catapult,BRAM,0,latency
Throughput,3246.753246753247,catapult,CLB,156,latency
Throughput,3246.753246753247,catapult,LUT,550,latency
Throughput,3246.753246753247,catapult,FF,227,latency
Throughput,3246.753246753247,catapult,DSP,1,latency
Throughput,3246.753246753247,catapult,BRAM,0,latency
Throughput,2659.5744680851067,catapult,CLB,297,latency
Throughput,2659.5744680851067,catapult,LUT,1186,latency
Throughput,2659.5744680851067,catapult,FF,425,latency
Throughput,2659.5744680851067,catapult,DSP,1,latency
Throughput,2659.5744680851067,catapult,BRAM,0,latency
Throughput,4032.258064516129,catapult,CLB,68,latency
Throughput,4032.258064516129,catapult,LUT,342,latency
Throughput,4032.258064516129,catapult,FF,36,latency
Throughput,4032.258064516129,catapult,DSP,1,latency
Throughput,4032.258064516129,catapult,BRAM,0,latency
Throughput,3021.1480362537764,catapult,CLB,89,latency
Throughput,3021.1480362537764,catapult,LUT,425,latency
Throughput,3021.1480362537764,catapult,FF,38,latency
Throughput,3021.1480362537764,catapult,DSP,1,latency
Throughput,3021.1480362537764,catapult,BRAM,0,latency
Throughput,3246.753246753247,catapult,CLB,156,latency
Throughput,3246.753246753247,catapult,LUT,550,latency
Throughput,3246.753246753247,catapult,FF,227,latency
Throughput,3246.753246753247,catapult,DSP,1,latency
Throughput,3246.753246753247,catapult,BRAM,0,latency
Throughput,2666.6666666666665,catapult,CLB,295,latency
Throughput,2666.6666666666665,catapult,LUT,1187,latency
Throughput,2666.6666666666665,catapult,FF,425,latency
Throughput,2666.6666666666665,catapult,DSP,1,latency
Throughput,2666.6666666666665,catapult,BRAM,0,latency
Throughput,4032.258064516129,catapult,CLB,68,latency
Throughput,4032.258064516129,catapult,LUT,342,latency
Throughput,4032.258064516129,catapult,FF,36,latency
Throughput,4032.258064516129,catapult,DSP,1,latency
Throughput,4032.258064516129,catapult,BRAM,0,latency
Throughput,3021.1480362537764,catapult,CLB,89,latency
Throughput,3021.1480362537764,catapult,LUT,425,latency
Throughput,3021.1480362537764,catapult,FF,38,latency
Throughput,3021.1480362537764,catapult,DSP,1,latency
Throughput,3021.1480362537764,catapult,BRAM,0,latency
Throughput,3246.753246753247,catapult,CLB,156,latency
Throughput,3246.753246753247,catapult,LUT,550,latency
Throughput,3246.753246753247,catapult,FF,227,latency
Throughput,3246.753246753247,catapult,DSP,1,latency
Throughput,3246.753246753247,catapult,BRAM,0,latency
Throughput,2659.5744680851067,catapult,CLB,297,latency
Throughput,2659.5744680851067,catapult,LUT,1186,latency
Throughput,2659.5744680851067,catapult,FF,425,latency
Throughput,2659.5744680851067,catapult,DSP,1,latency
Throughput,2659.5744680851067,catapult,BRAM,0,latency
Throughput,5586.59217877095,catapult,CLB,66,latency
Throughput,5586.59217877095,catapult,LUT,347,latency
Throughput,5586.59217877095,catapult,FF,36,latency
Throughput,5586.59217877095,catapult,DSP,1,latency
Throughput,5586.59217877095,catapult,BRAM,0,latency
Throughput,4405.286343612335,catapult,CLB,105,latency
Throughput,4405.286343612335,catapult,LUT,444,latency
Throughput,4405.286343612335,catapult,FF,38,latency
Throughput,4405.286343612335,catapult,DSP,1,latency
Throughput,4405.286343612335,catapult,BRAM,0,latency
Throughput,2994.011976047904,catapult,CLB,177,latency
Throughput,2994.011976047904,catapult,LUT,676,latency
Throughput,2994.011976047904,catapult,FF,239,latency
Throughput,2994.011976047904,catapult,DSP,1,latency
Throughput,2994.011976047904,catapult,BRAM,0,latency
Throughput,3257.328990228013,catapult,CLB,338,latency
Throughput,3257.328990228013,catapult,LUT,1443,latency
Throughput,3257.328990228013,catapult,FF,363,latency
Throughput,3257.328990228013,catapult,DSP,1,latency
Throughput,3257.328990228013,catapult,BRAM,0,latency
Throughput,5586.59217877095,catapult,CLB,66,latency
Throughput,5586.59217877095,catapult,LUT,347,latency
Throughput,5586.59217877095,catapult,FF,36,latency
Throughput,5586.59217877095,catapult,DSP,1,latency
Throughput,5586.59217877095,catapult,BRAM,0,latency
Throughput,4405.286343612335,catapult,CLB,105,latency
Throughput,4405.286343612335,catapult,LUT,444,latency
Throughput,4405.286343612335,catapult,FF,38,latency
Throughput,4405.286343612335,catapult,DSP,1,latency
Throughput,4405.286343612335,catapult,BRAM,0,latency
Throughput,2994.011976047904,catapult,CLB,177,latency
Throughput,2994.011976047904,catapult,LUT,676,latency
Throughput,2994.011976047904,catapult,FF,239,latency
Throughput,2994.011976047904,catapult,DSP,1,latency
Throughput,2994.011976047904,catapult,BRAM,0,latency
Throughput,3257.328990228013,catapult,CLB,338,latency
Throughput,3257.328990228013,catapult,LUT,1443,latency
Throughput,3257.328990228013,catapult,FF,363,latency
Throughput,3257.328990228013,catapult,DSP,1,latency
Throughput,3257.328990228013,catapult,BRAM,0,latency
Throughput,5586.59217877095,catapult,CLB,66,latency
Throughput,5586.59217877095,catapult,LUT,347,latency
Throughput,5586.59217877095,catapult,FF,36,latency
Throughput,5586.59217877095,catapult,DSP,1,latency
Throughput,5586.59217877095,catapult,BRAM,0,latency
Throughput,4405.286343612335,catapult,CLB,105,latency
Throughput,4405.286343612335,catapult,LUT,444,latency
Throughput,4405.286343612335,catapult,FF,38,latency
Throughput,4405.286343612335,catapult,DSP,1,latency
Throughput,4405.286343612335,catapult,BRAM,0,latency
Throughput,2994.011976047904,catapult,CLB,177,latency
Throughput,2994.011976047904,catapult,LUT,676,latency
Throughput,2994.011976047904,catapult,FF,239,latency
Throughput,2994.011976047904,catapult,DSP,1,latency
Throughput,2994.011976047904,catapult,BRAM,0,latency
Throughput,3257.328990228013,catapult,CLB,338,latency
Throughput,3257.328990228013,catapult,LUT,1443,latency
Throughput,3257.328990228013,catapult,FF,363,latency
Throughput,3257.328990228013,catapult,DSP,1,latency
Throughput,3257.328990228013,catapult,BRAM,0,latency
Throughput,5586.59217877095,catapult,CLB,66,latency
Throughput,5586.59217877095,catapult,LUT,347,latency
Throughput,5586.59217877095,catapult,FF,36,latency
Throughput,5586.59217877095,catapult,DSP,1,latency
Throughput,5586.59217877095,catapult,BRAM,0,latency
Throughput,2994.011976047904,catapult,CLB,177,latency
Throughput,2994.011976047904,catapult,LUT,676,latency
Throughput,2994.011976047904,catapult,FF,239,latency
Throughput,2994.011976047904,catapult,DSP,1,latency
Throughput,2994.011976047904,catapult,BRAM,0,latency
Throughput,3257.328990228013,catapult,CLB,338,latency
Throughput,3257.328990228013,catapult,LUT,1443,latency
Throughput,3257.328990228013,catapult,FF,363,latency
Throughput,3257.328990228013,catapult,DSP,1,latency
Throughput,3257.328990228013,catapult,BRAM,0,latency
Throughput,5586.59217877095,catapult,CLB,66,latency
Throughput,5586.59217877095,catapult,LUT,347,latency
Throughput,5586.59217877095,catapult,FF,36,latency
Throughput,5586.59217877095,catapult,DSP,1,latency
Throughput,5586.59217877095,catapult,BRAM,0,latency
Throughput,4405.286343612335,catapult,CLB,105,latency
Throughput,4405.286343612335,catapult,LUT,444,latency
Throughput,4405.286343612335,catapult,FF,38,latency
Throughput,4405.286343612335,catapult,DSP,1,latency
Throughput,4405.286343612335,catapult,BRAM,0,latency
Throughput,2994.011976047904,catapult,CLB,177,latency
Throughput,2994.011976047904,catapult,LUT,676,latency
Throughput,2994.011976047904,catapult,FF,239,latency
Throughput,2994.011976047904,catapult,DSP,1,latency
Throughput,2994.011976047904,catapult,BRAM,0,latency
Throughput,3257.328990228013,catapult,CLB,338,latency
Throughput,3257.328990228013,catapult,LUT,1443,latency
Throughput,3257.328990228013,catapult,FF,363,latency
Throughput,3257.328990228013,catapult,DSP,1,latency
Throughput,3257.328990228013,catapult,BRAM,0,latency
Throughput,6097.560975609756,catapult,CLB,82,latency
Throughput,6097.560975609756,catapult,LUT,426,latency
Throughput,6097.560975609756,catapult,FF,34,latency
Throughput,6097.560975609756,catapult,DSP,1,latency
Throughput,6097.560975609756,catapult,BRAM,0,latency
Throughput,5681.818181818182,catapult,CLB,110,latency
Throughput,5681.818181818182,catapult,LUT,522,latency
Throughput,5681.818181818182,catapult,FF,36,latency
Throughput,5681.818181818182,catapult,DSP,1,latency
Throughput,5681.818181818182,catapult,BRAM,0,latency
Throughput,3472.222222222222,catapult,CLB,207,latency
Throughput,3472.222222222222,catapult,LUT,909,latency
Throughput,3472.222222222222,catapult,FF,293,latency
Throughput,3472.222222222222,catapult,DSP,1,latency
Throughput,3472.222222222222,catapult,BRAM,0,latency
Throughput,3311.258278145695,catapult,CLB,481,latency
Throughput,3311.258278145695,catapult,LUT,2171,latency
Throughput,3311.258278145695,catapult,FF,489,latency
Throughput,3311.258278145695,catapult,DSP,1,latency
Throughput,3311.258278145695,catapult,BRAM,0,latency
Throughput,6097.560975609756,catapult,CLB,82,latency
Throughput,6097.560975609756,catapult,LUT,426,latency
Throughput,6097.560975609756,catapult,FF,34,latency
Throughput,6097.560975609756,catapult,DSP,1,latency
Throughput,6097.560975609756,catapult,BRAM,0,latency
Throughput,5681.818181818182,catapult,CLB,110,latency
Throughput,5681.818181818182,catapult,LUT,522,latency
Throughput,5681.818181818182,catapult,FF,36,latency
Throughput,5681.818181818182,catapult,DSP,1,latency
Throughput,5681.818181818182,catapult,BRAM,0,latency
Throughput,3472.222222222222,catapult,CLB,207,latency
Throughput,3472.222222222222,catapult,LUT,909,latency
Throughput,3472.222222222222,catapult,FF,293,latency
Throughput,3472.222222222222,catapult,DSP,1,latency
Throughput,3472.222222222222,catapult,BRAM,0,latency
Throughput,3311.258278145695,catapult,CLB,481,latency
Throughput,3311.258278145695,catapult,LUT,2171,latency
Throughput,3311.258278145695,catapult,FF,489,latency
Throughput,3311.258278145695,catapult,DSP,1,latency
Throughput,3311.258278145695,catapult,BRAM,0,latency
Throughput,6097.560975609756,catapult,CLB,82,latency
Throughput,6097.560975609756,catapult,LUT,426,latency
Throughput,6097.560975609756,catapult,FF,34,latency
Throughput,6097.560975609756,catapult,DSP,1,latency
Throughput,6097.560975609756,catapult,BRAM,0,latency
Throughput,5681.818181818182,catapult,CLB,110,latency
Throughput,5681.818181818182,catapult,LUT,522,latency
Throughput,5681.818181818182,catapult,FF,36,latency
Throughput,5681.818181818182,catapult,DSP,1,latency
Throughput,5681.818181818182,catapult,BRAM,0,latency
Throughput,3472.222222222222,catapult,CLB,207,latency
Throughput,3472.222222222222,catapult,LUT,909,latency
Throughput,3472.222222222222,catapult,FF,293,latency
Throughput,3472.222222222222,catapult,DSP,1,latency
Throughput,3472.222222222222,catapult,BRAM,0,latency
Throughput,3311.258278145695,catapult,CLB,481,latency
Throughput,3311.258278145695,catapult,LUT,2171,latency
Throughput,3311.258278145695,catapult,FF,489,latency
Throughput,3311.258278145695,catapult,DSP,1,latency
Throughput,3311.258278145695,catapult,BRAM,0,latency
Throughput,6097.560975609756,catapult,CLB,82,latency
